Barcode,region
s_008um_00404_00566-1,SI
s_008um_00356_00260-1,Colon
s_008um_00611_00444-1,SI
s_008um_00595_00269-1,Colon
s_008um_00436_00534-1,SI
s_008um_00591_00264-1,Colon
s_008um_00547_00250-1,Colon
s_008um_00496_00509-1,SI
s_008um_00434_00225-1,Colon
s_008um_00515_00225-1,Colon
s_008um_00602_00246-1,Colon
s_008um_00389_00527-1,SI
s_008um_00591_00278-1,Colon
s_008um_00512_00230-1,Colon
s_008um_00485_00255-1,Colon
s_008um_00483_00242-1,Colon
s_008um_00373_00242-1,Colon
s_008um_00346_00222-1,Colon
s_008um_00411_00553-1,SI
s_008um_00542_00211-1,Colon
s_008um_00421_00265-1,Colon
s_008um_00482_00531-1,SI
s_008um_00421_00202-1,Colon
s_008um_00317_00540-1,SI
s_008um_00454_00503-1,SI
s_008um_00530_00286-1,Colon
s_008um_00492_00485-1,SI
s_008um_00361_00286-1,Colon
s_008um_00352_00237-1,Colon
s_008um_00389_00531-1,SI
s_008um_00435_00533-1,SI
s_008um_00546_00219-1,Colon
s_008um_00319_00544-1,SI
s_008um_00520_00447-1,SI
s_008um_00354_00225-1,Colon
s_008um_00490_00226-1,Colon
s_008um_00402_00544-1,SI
s_008um_00460_00202-1,Colon
s_008um_00453_00202-1,Colon
s_008um_00555_00463-1,SI
s_008um_00585_00281-1,Colon
s_008um_00365_00305-1,Colon
s_008um_00565_00242-1,Colon
s_008um_00394_00520-1,SI
s_008um_00527_00459-1,SI
s_008um_00392_00186-1,Colon
s_008um_00448_00194-1,Colon
s_008um_00508_00275-1,Colon
s_008um_00462_00500-1,SI
s_008um_00346_00301-1,Colon
s_008um_00368_00233-1,Colon
s_008um_00465_00268-1,Colon
s_008um_00331_00540-1,SI
s_008um_00417_00225-1,Colon
s_008um_00305_00559-1,SI
s_008um_00474_00258-1,Colon
s_008um_00524_00491-1,SI
s_008um_00340_00307-1,Colon
s_008um_00494_00510-1,SI
s_008um_00342_00284-1,Colon
s_008um_00396_00271-1,Colon
s_008um_00506_00489-1,SI
s_008um_00546_00218-1,Colon
s_008um_00496_00515-1,SI
s_008um_00427_00536-1,SI
s_008um_00592_00241-1,Colon
s_008um_00414_00535-1,SI
s_008um_00400_00549-1,SI
s_008um_00521_00486-1,SI
s_008um_00481_00218-1,Colon
s_008um_00449_00211-1,Colon
s_008um_00575_00440-1,SI
s_008um_00322_00540-1,SI
s_008um_00278_00590-1,SI
s_008um_00577_00217-1,Colon
s_008um_00368_00273-1,Colon
s_008um_00562_00451-1,SI
s_008um_00374_00537-1,SI
s_008um_00342_00227-1,Colon
s_008um_00388_00544-1,SI
s_008um_00328_00547-1,SI
s_008um_00526_00241-1,Colon
s_008um_00377_00287-1,Colon
s_008um_00475_00513-1,SI
s_008um_00521_00474-1,SI
s_008um_00487_00261-1,Colon
s_008um_00440_00536-1,SI
s_008um_00592_00273-1,Colon
s_008um_00572_00425-1,SI
s_008um_00418_00219-1,Colon
s_008um_00397_00287-1,Colon
s_008um_00403_00541-1,SI
s_008um_00611_00441-1,SI
s_008um_00346_00219-1,Colon
s_008um_00325_00247-1,Colon
s_008um_00359_00275-1,Colon
s_008um_00521_00239-1,Colon
s_008um_00568_00258-1,Colon
s_008um_00458_00201-1,Colon
s_008um_00359_00303-1,Colon
s_008um_00594_00439-1,SI
s_008um_00306_00561-1,SI
s_008um_00638_00436-1,SI
s_008um_00467_00533-1,SI
s_008um_00376_00214-1,Colon
s_008um_00499_00482-1,SI
s_008um_00483_00275-1,Colon
s_008um_00476_00521-1,SI
s_008um_00356_00214-1,Colon
s_008um_00420_00563-1,SI
s_008um_00422_00247-1,Colon
s_008um_00467_00257-1,Colon
s_008um_00335_00303-1,Colon
s_008um_00585_00228-1,Colon
s_008um_00362_00542-1,SI
s_008um_00571_00478-1,SI
s_008um_00499_00240-1,Colon
s_008um_00396_00210-1,Colon
s_008um_00362_00511-1,SI
s_008um_00359_00252-1,Colon
s_008um_00587_00463-1,SI
s_008um_00528_00262-1,Colon
s_008um_00354_00261-1,Colon
s_008um_00593_00449-1,SI
s_008um_00582_00267-1,Colon
s_008um_00423_00220-1,Colon
s_008um_00449_00526-1,SI
s_008um_00324_00300-1,Colon
s_008um_00430_00567-1,SI
s_008um_00367_00305-1,Colon
s_008um_00431_00195-1,Colon
s_008um_00547_00490-1,SI
s_008um_00390_00296-1,Colon
s_008um_00479_00240-1,Colon
s_008um_00511_00217-1,Colon
s_008um_00432_00245-1,Colon
s_008um_00464_00263-1,Colon
s_008um_00398_00209-1,Colon
s_008um_00405_00565-1,SI
s_008um_00409_00212-1,Colon
s_008um_00336_00289-1,Colon
s_008um_00425_00508-1,SI
s_008um_00369_00531-1,SI
s_008um_00570_00494-1,SI
s_008um_00352_00224-1,Colon
s_008um_00362_00289-1,Colon
s_008um_00441_00474-1,SI
s_008um_00326_00268-1,Colon
s_008um_00522_00261-1,Colon
s_008um_00445_00223-1,Colon
s_008um_00540_00261-1,Colon
s_008um_00445_00541-1,SI
s_008um_00412_00221-1,Colon
s_008um_00448_00263-1,Colon
s_008um_00469_00233-1,Colon
s_008um_00499_00266-1,Colon
s_008um_00378_00540-1,SI
s_008um_00541_00477-1,SI
s_008um_00374_00196-1,Colon
s_008um_00287_00546-1,SI
s_008um_00398_00541-1,SI
s_008um_00347_00544-1,SI
s_008um_00385_00498-1,SI
s_008um_00573_00278-1,Colon
s_008um_00526_00277-1,Colon
s_008um_00340_00252-1,Colon
s_008um_00353_00513-1,SI
s_008um_00610_00461-1,SI
s_008um_00346_00214-1,Colon
s_008um_00545_00229-1,Colon
s_008um_00551_00225-1,Colon
s_008um_00473_00518-1,SI
s_008um_00408_00212-1,Colon
s_008um_00474_00237-1,Colon
s_008um_00573_00237-1,Colon
s_008um_00421_00556-1,SI
s_008um_00352_00508-1,SI
s_008um_00418_00268-1,Colon
s_008um_00341_00526-1,SI
s_008um_00542_00455-1,SI
s_008um_00418_00214-1,Colon
s_008um_00359_00251-1,Colon
s_008um_00310_00601-1,SI
s_008um_00411_00189-1,Colon
s_008um_00516_00289-1,Colon
s_008um_00468_00507-1,SI
s_008um_00312_00557-1,SI
s_008um_00349_00262-1,Colon
s_008um_00394_00548-1,SI
s_008um_00417_00226-1,Colon
s_008um_00279_00613-1,SI
s_008um_00468_00539-1,SI
s_008um_00415_00536-1,SI
s_008um_00424_00487-1,SI
s_008um_00334_00240-1,Colon
s_008um_00345_00532-1,SI
s_008um_00427_00530-1,SI
s_008um_00530_00269-1,Colon
s_008um_00281_00592-1,SI
s_008um_00448_00205-1,Colon
s_008um_00436_00193-1,Colon
s_008um_00584_00253-1,Colon
s_008um_00420_00221-1,Colon
s_008um_00565_00266-1,Colon
s_008um_00340_00315-1,Colon
s_008um_00307_00561-1,SI
s_008um_00352_00245-1,Colon
s_008um_00441_00552-1,SI
s_008um_00392_00188-1,Colon
s_008um_00343_00272-1,Colon
s_008um_00413_00543-1,SI
s_008um_00363_00252-1,Colon
s_008um_00540_00478-1,SI
s_008um_00519_00279-1,Colon
s_008um_00334_00271-1,Colon
s_008um_00393_00295-1,Colon
s_008um_00282_00595-1,SI
s_008um_00547_00235-1,Colon
s_008um_00482_00214-1,Colon
s_008um_00412_00556-1,SI
s_008um_00434_00194-1,Colon
s_008um_00365_00262-1,Colon
s_008um_00416_00255-1,Colon
s_008um_00444_00520-1,SI
s_008um_00327_00544-1,SI
s_008um_00568_00229-1,Colon
s_008um_00319_00549-1,SI
s_008um_00527_00453-1,SI
s_008um_00479_00483-1,SI
s_008um_00434_00259-1,Colon
s_008um_00445_00214-1,Colon
s_008um_00500_00219-1,Colon
s_008um_00377_00268-1,Colon
s_008um_00550_00260-1,Colon
s_008um_00539_00486-1,SI
s_008um_00345_00542-1,SI
s_008um_00543_00488-1,SI
s_008um_00405_00527-1,SI
s_008um_00447_00214-1,Colon
s_008um_00547_00251-1,Colon
s_008um_00433_00192-1,Colon
s_008um_00525_00491-1,SI
s_008um_00569_00208-1,Colon
s_008um_00359_00242-1,Colon
s_008um_00427_00268-1,Colon
s_008um_00576_00247-1,Colon
s_008um_00364_00517-1,SI
s_008um_00450_00528-1,SI
s_008um_00570_00230-1,Colon
s_008um_00493_00242-1,Colon
s_008um_00610_00443-1,SI
s_008um_00606_00466-1,SI
s_008um_00379_00528-1,SI
s_008um_00524_00501-1,SI
s_008um_00393_00235-1,Colon
s_008um_00356_00292-1,Colon
s_008um_00533_00495-1,SI
s_008um_00441_00504-1,SI
s_008um_00396_00280-1,Colon
s_008um_00382_00262-1,Colon
s_008um_00574_00215-1,Colon
s_008um_00554_00226-1,Colon
s_008um_00566_00482-1,SI
s_008um_00412_00566-1,SI
s_008um_00435_00245-1,Colon
s_008um_00355_00312-1,Colon
s_008um_00354_00320-1,Colon
s_008um_00392_00526-1,SI
s_008um_00620_00442-1,SI
s_008um_00452_00510-1,SI
s_008um_00384_00223-1,Colon
s_008um_00326_00299-1,Colon
s_008um_00611_00460-1,SI
s_008um_00395_00297-1,Colon
s_008um_00399_00187-1,Colon
s_008um_00399_00529-1,SI
s_008um_00383_00531-1,SI
s_008um_00390_00545-1,SI
s_008um_00612_00441-1,SI
s_008um_00370_00224-1,Colon
s_008um_00568_00243-1,Colon
s_008um_00370_00289-1,Colon
s_008um_00401_00495-1,SI
s_008um_00582_00459-1,SI
s_008um_00405_00258-1,Colon
s_008um_00520_00458-1,SI
s_008um_00583_00261-1,Colon
s_008um_00408_00218-1,Colon
s_008um_00546_00268-1,Colon
s_008um_00425_00198-1,Colon
s_008um_00577_00484-1,SI
s_008um_00439_00510-1,SI
s_008um_00485_00501-1,SI
s_008um_00367_00230-1,Colon
s_008um_00429_00244-1,Colon
s_008um_00363_00283-1,Colon
s_008um_00426_00245-1,Colon
s_008um_00287_00553-1,SI
s_008um_00480_00226-1,Colon
s_008um_00470_00234-1,Colon
s_008um_00566_00496-1,SI
s_008um_00405_00216-1,Colon
s_008um_00506_00500-1,SI
s_008um_00405_00491-1,SI
s_008um_00368_00300-1,Colon
s_008um_00344_00291-1,Colon
s_008um_00326_00303-1,Colon
s_008um_00527_00210-1,Colon
s_008um_00556_00260-1,Colon
s_008um_00545_00506-1,SI
s_008um_00586_00227-1,Colon
s_008um_00410_00235-1,Colon
s_008um_00326_00544-1,SI
s_008um_00525_00277-1,Colon
s_008um_00402_00231-1,Colon
s_008um_00427_00544-1,SI
s_008um_00569_00485-1,SI
s_008um_00568_00275-1,Colon
s_008um_00589_00242-1,Colon
s_008um_00460_00262-1,Colon
s_008um_00361_00523-1,SI
s_008um_00424_00245-1,Colon
s_008um_00526_00233-1,Colon
s_008um_00453_00486-1,SI
s_008um_00362_00298-1,Colon
s_008um_00590_00275-1,Colon
s_008um_00508_00498-1,SI
s_008um_00367_00235-1,Colon
s_008um_00424_00219-1,Colon
s_008um_00446_00206-1,Colon
s_008um_00395_00220-1,Colon
s_008um_00418_00256-1,Colon
s_008um_00296_00556-1,SI
s_008um_00439_00475-1,SI
s_008um_00387_00505-1,SI
s_008um_00581_00220-1,Colon
s_008um_00401_00220-1,Colon
s_008um_00576_00243-1,Colon
s_008um_00354_00278-1,Colon
s_008um_00399_00274-1,Colon
s_008um_00610_00453-1,SI
s_008um_00467_00263-1,Colon
s_008um_00420_00547-1,SI
s_008um_00325_00547-1,SI
s_008um_00352_00509-1,SI
s_008um_00368_00314-1,Colon
s_008um_00327_00548-1,SI
s_008um_00292_00588-1,SI
s_008um_00444_00523-1,SI
s_008um_00503_00283-1,Colon
s_008um_00530_00262-1,Colon
s_008um_00455_00203-1,Colon
s_008um_00302_00563-1,SI
s_008um_00362_00267-1,Colon
s_008um_00368_00518-1,SI
s_008um_00481_00475-1,SI
s_008um_00433_00244-1,Colon
s_008um_00556_00234-1,Colon
s_008um_00622_00433-1,SI
s_008um_00599_00246-1,Colon
s_008um_00522_00242-1,Colon
s_008um_00422_00524-1,SI
s_008um_00569_00223-1,Colon
s_008um_00463_00526-1,SI
s_008um_00420_00555-1,SI
s_008um_00481_00255-1,Colon
s_008um_00421_00500-1,SI
s_008um_00415_00205-1,Colon
s_008um_00391_00527-1,SI
s_008um_00487_00528-1,SI
s_008um_00281_00591-1,SI
s_008um_00411_00233-1,Colon
s_008um_00440_00502-1,SI
s_008um_00509_00278-1,Colon
s_008um_00540_00257-1,Colon
s_008um_00584_00441-1,SI
s_008um_00463_00493-1,SI
s_008um_00568_00475-1,SI
s_008um_00452_00522-1,SI
s_008um_00425_00555-1,SI
s_008um_00374_00252-1,Colon
s_008um_00523_00255-1,Colon
s_008um_00389_00262-1,Colon
s_008um_00345_00269-1,Colon
s_008um_00636_00456-1,SI
s_008um_00465_00509-1,SI
s_008um_00287_00549-1,SI
s_008um_00604_00467-1,SI
s_008um_00570_00475-1,SI
s_008um_00533_00488-1,SI
s_008um_00424_00518-1,SI
s_008um_00514_00261-1,Colon
s_008um_00417_00486-1,SI
s_008um_00348_00205-1,Colon
s_008um_00451_00221-1,Colon
s_008um_00461_00238-1,Colon
s_008um_00303_00551-1,SI
s_008um_00400_00211-1,Colon
s_008um_00560_00256-1,Colon
s_008um_00427_00552-1,SI
s_008um_00395_00531-1,SI
s_008um_00508_00487-1,SI
s_008um_00363_00313-1,Colon
s_008um_00362_00218-1,Colon
s_008um_00579_00228-1,Colon
s_008um_00312_00538-1,SI
s_008um_00372_00551-1,SI
s_008um_00464_00277-1,Colon
s_008um_00314_00543-1,SI
s_008um_00551_00431-1,SI
s_008um_00370_00212-1,Colon
s_008um_00439_00240-1,Colon
s_008um_00414_00197-1,Colon
s_008um_00502_00225-1,Colon
s_008um_00342_00264-1,Colon
s_008um_00369_00308-1,Colon
s_008um_00478_00475-1,SI
s_008um_00631_00437-1,SI
s_008um_00549_00470-1,SI
s_008um_00464_00536-1,SI
s_008um_00600_00255-1,Colon
s_008um_00436_00483-1,SI
s_008um_00440_00243-1,Colon
s_008um_00398_00559-1,SI
s_008um_00306_00560-1,SI
s_008um_00480_00232-1,Colon
s_008um_00404_00237-1,Colon
s_008um_00543_00487-1,SI
s_008um_00508_00223-1,Colon
s_008um_00540_00256-1,Colon
s_008um_00339_00300-1,Colon
s_008um_00329_00273-1,Colon
s_008um_00523_00459-1,SI
s_008um_00430_00542-1,SI
s_008um_00605_00446-1,SI
s_008um_00523_00504-1,SI
s_008um_00370_00304-1,Colon
s_008um_00390_00218-1,Colon
s_008um_00597_00482-1,SI
s_008um_00424_00221-1,Colon
s_008um_00383_00214-1,Colon
s_008um_00598_00262-1,Colon
s_008um_00413_00234-1,Colon
s_008um_00612_00457-1,SI
s_008um_00556_00253-1,Colon
s_008um_00422_00253-1,Colon
s_008um_00456_00531-1,SI
s_008um_00420_00264-1,Colon
s_008um_00435_00197-1,Colon
s_008um_00484_00263-1,Colon
s_008um_00493_00495-1,SI
s_008um_00436_00191-1,Colon
s_008um_00367_00229-1,Colon
s_008um_00486_00230-1,Colon
s_008um_00565_00240-1,Colon
s_008um_00495_00243-1,Colon
s_008um_00413_00187-1,Colon
s_008um_00551_00263-1,Colon
s_008um_00344_00292-1,Colon
s_008um_00468_00240-1,Colon
s_008um_00499_00283-1,Colon
s_008um_00284_00586-1,SI
s_008um_00472_00252-1,Colon
s_008um_00493_00227-1,Colon
s_008um_00421_00538-1,SI
s_008um_00458_00238-1,Colon
s_008um_00522_00285-1,Colon
s_008um_00400_00514-1,SI
s_008um_00630_00448-1,SI
s_008um_00435_00546-1,SI
s_008um_00339_00247-1,Colon
s_008um_00567_00480-1,SI
s_008um_00565_00235-1,Colon
s_008um_00451_00544-1,SI
s_008um_00593_00455-1,SI
s_008um_00458_00239-1,Colon
s_008um_00316_00553-1,SI
s_008um_00554_00268-1,Colon
s_008um_00435_00261-1,Colon
s_008um_00372_00306-1,Colon
s_008um_00368_00303-1,Colon
s_008um_00408_00507-1,SI
s_008um_00414_00241-1,Colon
s_008um_00574_00438-1,SI
s_008um_00436_00490-1,SI
s_008um_00571_00205-1,Colon
s_008um_00398_00547-1,SI
s_008um_00382_00532-1,SI
s_008um_00340_00274-1,Colon
s_008um_00554_00273-1,Colon
s_008um_00467_00218-1,Colon
s_008um_00542_00253-1,Colon
s_008um_00454_00218-1,Colon
s_008um_00532_00280-1,Colon
s_008um_00515_00234-1,Colon
s_008um_00425_00278-1,Colon
s_008um_00490_00249-1,Colon
s_008um_00373_00216-1,Colon
s_008um_00311_00553-1,SI
s_008um_00578_00459-1,SI
s_008um_00521_00490-1,SI
s_008um_00458_00538-1,SI
s_008um_00559_00247-1,Colon
s_008um_00363_00226-1,Colon
s_008um_00469_00267-1,Colon
s_008um_00529_00485-1,SI
s_008um_00479_00264-1,Colon
s_008um_00549_00459-1,SI
s_008um_00544_00503-1,SI
s_008um_00358_00239-1,Colon
s_008um_00353_00270-1,Colon
s_008um_00524_00288-1,Colon
s_008um_00404_00206-1,Colon
s_008um_00363_00233-1,Colon
s_008um_00587_00242-1,Colon
s_008um_00349_00297-1,Colon
s_008um_00493_00260-1,Colon
s_008um_00522_00266-1,Colon
s_008um_00324_00302-1,Colon
s_008um_00583_00462-1,SI
s_008um_00471_00513-1,SI
s_008um_00535_00475-1,SI
s_008um_00584_00476-1,SI
s_008um_00418_00525-1,SI
s_008um_00435_00563-1,SI
s_008um_00344_00220-1,Colon
s_008um_00325_00533-1,SI
s_008um_00485_00260-1,Colon
s_008um_00594_00456-1,SI
s_008um_00581_00271-1,Colon
s_008um_00414_00257-1,Colon
s_008um_00369_00255-1,Colon
s_008um_00483_00243-1,Colon
s_008um_00413_00252-1,Colon
s_008um_00401_00498-1,SI
s_008um_00524_00241-1,Colon
s_008um_00367_00510-1,SI
s_008um_00362_00193-1,Colon
s_008um_00291_00586-1,SI
s_008um_00551_00468-1,SI
s_008um_00285_00560-1,SI
s_008um_00514_00283-1,Colon
s_008um_00592_00439-1,SI
s_008um_00526_00237-1,Colon
s_008um_00487_00519-1,SI
s_008um_00347_00237-1,Colon
s_008um_00492_00255-1,Colon
s_008um_00402_00246-1,Colon
s_008um_00384_00217-1,Colon
s_008um_00435_00545-1,SI
s_008um_00498_00250-1,Colon
s_008um_00341_00280-1,Colon
s_008um_00360_00312-1,Colon
s_008um_00424_00529-1,SI
s_008um_00400_00494-1,SI
s_008um_00589_00452-1,SI
s_008um_00371_00513-1,SI
s_008um_00382_00248-1,Colon
s_008um_00556_00268-1,Colon
s_008um_00355_00300-1,Colon
s_008um_00281_00581-1,SI
s_008um_00366_00295-1,Colon
s_008um_00428_00233-1,Colon
s_008um_00346_00528-1,SI
s_008um_00589_00276-1,Colon
s_008um_00391_00509-1,SI
s_008um_00447_00213-1,Colon
s_008um_00341_00531-1,SI
s_008um_00472_00521-1,SI
s_008um_00385_00266-1,Colon
s_008um_00380_00236-1,Colon
s_008um_00404_00208-1,Colon
s_008um_00589_00255-1,Colon
s_008um_00304_00544-1,SI
s_008um_00433_00208-1,Colon
s_008um_00539_00475-1,SI
s_008um_00439_00477-1,SI
s_008um_00463_00239-1,Colon
s_008um_00413_00202-1,Colon
s_008um_00578_00232-1,Colon
s_008um_00384_00210-1,Colon
s_008um_00340_00273-1,Colon
s_008um_00463_00505-1,SI
s_008um_00502_00486-1,SI
s_008um_00458_00263-1,Colon
s_008um_00486_00480-1,SI
s_008um_00420_00562-1,SI
s_008um_00282_00601-1,SI
s_008um_00362_00195-1,Colon
s_008um_00472_00211-1,Colon
s_008um_00421_00251-1,Colon
s_008um_00568_00425-1,SI
s_008um_00425_00274-1,Colon
s_008um_00522_00502-1,SI
s_008um_00382_00196-1,Colon
s_008um_00404_00282-1,Colon
s_008um_00370_00538-1,SI
s_008um_00458_00267-1,Colon
s_008um_00418_00224-1,Colon
s_008um_00586_00255-1,Colon
s_008um_00409_00215-1,Colon
s_008um_00377_00308-1,Colon
s_008um_00572_00430-1,SI
s_008um_00552_00273-1,Colon
s_008um_00524_00236-1,Colon
s_008um_00398_00253-1,Colon
s_008um_00523_00239-1,Colon
s_008um_00479_00241-1,Colon
s_008um_00596_00467-1,SI
s_008um_00428_00494-1,SI
s_008um_00348_00529-1,SI
s_008um_00464_00213-1,Colon
s_008um_00390_00246-1,Colon
s_008um_00496_00218-1,Colon
s_008um_00420_00203-1,Colon
s_008um_00369_00273-1,Colon
s_008um_00333_00237-1,Colon
s_008um_00519_00456-1,SI
s_008um_00543_00449-1,SI
s_008um_00457_00214-1,Colon
s_008um_00350_00293-1,Colon
s_008um_00516_00244-1,Colon
s_008um_00484_00483-1,SI
s_008um_00594_00466-1,SI
s_008um_00446_00503-1,SI
s_008um_00389_00224-1,Colon
s_008um_00416_00484-1,SI
s_008um_00535_00227-1,Colon
s_008um_00383_00233-1,Colon
s_008um_00361_00511-1,SI
s_008um_00563_00218-1,Colon
s_008um_00439_00241-1,Colon
s_008um_00346_00315-1,Colon
s_008um_00403_00562-1,SI
s_008um_00518_00465-1,SI
s_008um_00411_00569-1,SI
s_008um_00350_00544-1,SI
s_008um_00419_00243-1,Colon
s_008um_00501_00486-1,SI
s_008um_00348_00263-1,Colon
s_008um_00427_00547-1,SI
s_008um_00550_00427-1,SI
s_008um_00572_00449-1,SI
s_008um_00541_00462-1,SI
s_008um_00523_00461-1,SI
s_008um_00569_00450-1,SI
s_008um_00631_00429-1,SI
s_008um_00574_00256-1,Colon
s_008um_00440_00226-1,Colon
s_008um_00382_00284-1,Colon
s_008um_00601_00252-1,Colon
s_008um_00570_00477-1,SI
s_008um_00339_00255-1,Colon
s_008um_00547_00276-1,Colon
s_008um_00328_00278-1,Colon
s_008um_00578_00430-1,SI
s_008um_00346_00318-1,Colon
s_008um_00441_00210-1,Colon
s_008um_00445_00208-1,Colon
s_008um_00541_00449-1,SI
s_008um_00536_00493-1,SI
s_008um_00561_00466-1,SI
s_008um_00375_00284-1,Colon
s_008um_00397_00294-1,Colon
s_008um_00573_00271-1,Colon
s_008um_00400_00548-1,SI
s_008um_00404_00259-1,Colon
s_008um_00515_00458-1,SI
s_008um_00415_00524-1,SI
s_008um_00414_00273-1,Colon
s_008um_00375_00261-1,Colon
s_008um_00452_00537-1,SI
s_008um_00355_00250-1,Colon
s_008um_00535_00238-1,Colon
s_008um_00291_00567-1,SI
s_008um_00596_00452-1,SI
s_008um_00456_00242-1,Colon
s_008um_00377_00264-1,Colon
s_008um_00319_00292-1,Colon
s_008um_00368_00530-1,SI
s_008um_00426_00201-1,Colon
s_008um_00563_00496-1,SI
s_008um_00433_00243-1,Colon
s_008um_00284_00585-1,SI
s_008um_00576_00435-1,SI
s_008um_00417_00492-1,SI
s_008um_00566_00225-1,Colon
s_008um_00367_00518-1,SI
s_008um_00459_00522-1,SI
s_008um_00462_00484-1,SI
s_008um_00354_00211-1,Colon
s_008um_00401_00558-1,SI
s_008um_00457_00493-1,SI
s_008um_00343_00308-1,Colon
s_008um_00424_00490-1,SI
s_008um_00425_00548-1,SI
s_008um_00437_00261-1,Colon
s_008um_00550_00216-1,Colon
s_008um_00534_00240-1,Colon
s_008um_00340_00530-1,SI
s_008um_00372_00289-1,Colon
s_008um_00388_00536-1,SI
s_008um_00423_00229-1,Colon
s_008um_00397_00546-1,SI
s_008um_00337_00536-1,SI
s_008um_00553_00244-1,Colon
s_008um_00407_00235-1,Colon
s_008um_00420_00227-1,Colon
s_008um_00419_00526-1,SI
s_008um_00588_00230-1,Colon
s_008um_00469_00255-1,Colon
s_008um_00565_00219-1,Colon
s_008um_00542_00466-1,SI
s_008um_00398_00269-1,Colon
s_008um_00408_00269-1,Colon
s_008um_00341_00274-1,Colon
s_008um_00466_00263-1,Colon
s_008um_00559_00206-1,Colon
s_008um_00338_00537-1,SI
s_008um_00484_00261-1,Colon
s_008um_00588_00266-1,Colon
s_008um_00392_00525-1,SI
s_008um_00420_00496-1,SI
s_008um_00551_00458-1,SI
s_008um_00375_00259-1,Colon
s_008um_00589_00477-1,SI
s_008um_00386_00194-1,Colon
s_008um_00341_00545-1,SI
s_008um_00569_00442-1,SI
s_008um_00309_00561-1,SI
s_008um_00491_00479-1,SI
s_008um_00460_00241-1,Colon
s_008um_00504_00232-1,Colon
s_008um_00408_00504-1,SI
s_008um_00472_00503-1,SI
s_008um_00442_00202-1,Colon
s_008um_00482_00252-1,Colon
s_008um_00371_00212-1,Colon
s_008um_00462_00248-1,Colon
s_008um_00604_00463-1,SI
s_008um_00337_00264-1,Colon
s_008um_00443_00511-1,SI
s_008um_00547_00254-1,Colon
s_008um_00510_00238-1,Colon
s_008um_00513_00252-1,Colon
s_008um_00357_00201-1,Colon
s_008um_00598_00247-1,Colon
s_008um_00359_00201-1,Colon
s_008um_00321_00299-1,Colon
s_008um_00330_00249-1,Colon
s_008um_00601_00254-1,Colon
s_008um_00546_00213-1,Colon
s_008um_00450_00204-1,Colon
s_008um_00376_00218-1,Colon
s_008um_00472_00525-1,SI
s_008um_00478_00479-1,SI
s_008um_00580_00254-1,Colon
s_008um_00400_00287-1,Colon
s_008um_00323_00274-1,Colon
s_008um_00605_00444-1,SI
s_008um_00375_00236-1,Colon
s_008um_00460_00539-1,SI
s_008um_00487_00524-1,SI
s_008um_00525_00489-1,SI
s_008um_00430_00554-1,SI
s_008um_00554_00271-1,Colon
s_008um_00511_00265-1,Colon
s_008um_00332_00300-1,Colon
s_008um_00402_00513-1,SI
s_008um_00439_00505-1,SI
s_008um_00470_00265-1,Colon
s_008um_00437_00267-1,Colon
s_008um_00307_00603-1,SI
s_008um_00562_00227-1,Colon
s_008um_00509_00282-1,Colon
s_008um_00496_00507-1,SI
s_008um_00364_00231-1,Colon
s_008um_00336_00259-1,Colon
s_008um_00524_00271-1,Colon
s_008um_00513_00486-1,SI
s_008um_00475_00526-1,SI
s_008um_00562_00222-1,Colon
s_008um_00476_00533-1,SI
s_008um_00297_00571-1,SI
s_008um_00337_00541-1,SI
s_008um_00355_00207-1,Colon
s_008um_00434_00231-1,Colon
s_008um_00541_00456-1,SI
s_008um_00356_00519-1,SI
s_008um_00380_00268-1,Colon
s_008um_00499_00244-1,Colon
s_008um_00392_00254-1,Colon
s_008um_00550_00279-1,Colon
s_008um_00400_00522-1,SI
s_008um_00403_00226-1,Colon
s_008um_00352_00217-1,Colon
s_008um_00377_00300-1,Colon
s_008um_00565_00227-1,Colon
s_008um_00474_00254-1,Colon
s_008um_00394_00244-1,Colon
s_008um_00299_00566-1,SI
s_008um_00352_00221-1,Colon
s_008um_00414_00225-1,Colon
s_008um_00586_00281-1,Colon
s_008um_00425_00568-1,SI
s_008um_00431_00269-1,Colon
s_008um_00502_00499-1,SI
s_008um_00569_00493-1,SI
s_008um_00429_00522-1,SI
s_008um_00388_00290-1,Colon
s_008um_00529_00279-1,Colon
s_008um_00571_00268-1,Colon
s_008um_00434_00515-1,SI
s_008um_00556_00203-1,Colon
s_008um_00595_00473-1,SI
s_008um_00466_00226-1,Colon
s_008um_00465_00209-1,Colon
s_008um_00441_00254-1,Colon
s_008um_00547_00256-1,Colon
s_008um_00427_00211-1,Colon
s_008um_00461_00478-1,SI
s_008um_00544_00470-1,SI
s_008um_00466_00202-1,Colon
s_008um_00456_00502-1,SI
s_008um_00468_00537-1,SI
s_008um_00516_00270-1,Colon
s_008um_00488_00225-1,Colon
s_008um_00593_00273-1,Colon
s_008um_00284_00556-1,SI
s_008um_00568_00209-1,Colon
s_008um_00549_00241-1,Colon
s_008um_00466_00275-1,Colon
s_008um_00383_00283-1,Colon
s_008um_00535_00224-1,Colon
s_008um_00407_00556-1,SI
s_008um_00421_00549-1,SI
s_008um_00518_00460-1,SI
s_008um_00433_00241-1,Colon
s_008um_00393_00266-1,Colon
s_008um_00520_00271-1,Colon
s_008um_00582_00234-1,Colon
